
 Lista de Imóveis da Caixa;;Data de geração:;14/08/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787716047270 ;MG ;UBERABA ;DESMEMBRAMENTO UNIAO DA MOCIDADE ESPIRIT ;AVENIDA ODAIR RODRIGUES VILELA, N. 102, Apto 1111, TORRE II PAV 11 VG 229 ;200.000,00;200.000,00;0.00;Não;Apartamento, 59.27 de área total, 40.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716047270
 8787714837648 ;MG ;UBERABA ;SANTA MARIA ;AVENIDA ODAIR RODRIGUES VILELA, N. 102, Apto 802, 8º PAVIMENTO TORRE I ;168.574,72;166.000,00;0.00;Não;Apartamento, 70.77 de área total, 40.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714837648
 8555538955425 ;MG ;UBERABA ;RECREIO DOS BANDEIRANTES ; RUA ABÍLIO MONTEIRO, N. 454, Apto 103, BLOCO 01 VG 03 ;148.920,41;144.000,00;0.00;Não;Apartamento, 90.77 de área total, 44.07 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538955425
 8787716436519 ;MG ;UBERABA ;VILA ARQUELAU ;RUA OUTONO, N. 250, Apto 301, BL 04, PAV 3 ;177.225,66;165.000,00;0.00;Não;Apartamento, 78.07 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716436519
 8787719086543 ;MG ;UBERABA ;DESMEMBRAMENTO UNIAO DA MOCIDADE ESPIRIT ;AVENIDA ODAIR RODRIGUES VILELA, N. 102, Apto 805, TORRE II PAV 8 VG 185 ;235.079,69;215.000,00;0.00;Não;Apartamento, 66.33 de área total, 45.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719086543
 1444419895011 ;MG ;UBERABA ;NOSSA SENHORA DA ABADIA ;RUA DO CARMO, N. 123, ;771.485,81;705.000,00;0.00;Não;Casa, 136.92 de área total, 136.92 de área privativa, 288.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444419895011
 8787717309189 ;MG ;UBERABA ;PARAISO ;AVENIDA ODAIR RODRIGUES VILELA, N. 102, Apto 707, 7º PAVIMENTO TORRE II ;207.809,72;178.000,00;0.00;Não;Apartamento, 77.83 de área total, 45.18 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717309189
 8787718862280 ;MG ;UBERABA ;LOURDES ; AVENIDA NIZA MARQUEZ GUARITA, N. 780, Apto 608, TORRE II VG 90 ;223.174,31;180.000,00;0.00;Não;Apartamento, 81.39 de área total, 45.18 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718862280
 8787717201450 ;MG ;UBERABA ;SANTA MARIA ;RUA HONORIO PIRES FRANÇA, N. 601, Apto 21, BL A TORRE 3 1 PAV VG 132 ;192.793,02;155.000,00;0.00;Não;Apartamento, 83.60 de área total, 41.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717201450
 8444431198781 ;MG ;UBERABA ;LOTEAMENTO ILHA BELA ;RUA VALERIA ALVES DE SOUZA, N. 108, LT 10 QD X ;228.161,31;180.000,00;0.00;Não;Casa, 50.00 de área total, 50.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431198781
 8444437300499 ;MG ;UBERABA ;FABRICIO ;RUA CARLOS TASSO RODRIGUES DA CUNHA, N. 895, Apto 403, BL 08  VG 95 ;191.769,72;146.000,00;0.00;Não;Apartamento, 69.86 de área total, 44.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444437300499
 1444423333227 ;MG ;UBERABA ;RESIDENCIAL MORADA DU PARK ;RUA LEONIDES GONCALVES DA COSTA, N. 37, LOTE 20 QUADRA 14 ;411.210,72;306.000,00;0.00;Não;Casa, 160.08 de área total, 69.30 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444423333227
 8444424604370 ;MG ;UBERABA ;ALFREDO FREIRE III ;RUA IRACEMA BARRETO PIRES, N. SN, LT 23. QD. 02 ;172.322,31;72.000,00;0.00;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 210.20 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424604370
 8555515567356 ;MG ;UBERLANDIA ;JARDIM CANAA ;RUA ULISSES FINOTTI, N. 155 ;143.618,85;300.000,00;52.13;Não;Casa, 0.00 de área total, 50.00 de área privativa, 200.21 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555515567356
 8787708658303 ;MG ;UBERLANDIA ;LOTEAMENTO RESIDENCIAL PEQUIS ;RUA RAPOSA-DO-CAMPO, N. 151, Apto 105, BL 03 ;83.200,28;156.000,00;46.67;Sim;Apartamento, 0.00 de área total, 41.31 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708658303
 8555538286027 ;MG ;UBERLANDIA ;MORUMBI ;RUA SEDEM, N. 393, Apto 103, PAV 01 BL 01 ;68.787,97;120.000,00;42.68;Não;Apartamento, 85.65 de área total, 43.94 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538286027
 8555530208876 ;MG ;UBERLANDIA ;GAVEA SUL ;RUA LUZIA NEVES FLECK, N. 150, Apto 302, BL 05 BOX 393 ;85.770,33;146.500,00;41.46;Não;Apartamento, 61.53 de área total, 43.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555530208876
 8444436188857 ;MG ;UBERLANDIA ;MANSOUR ;AVENIDA AMERICO ATTIE, N. 200, Apto 207, BL 08 ;86.648,52;148.000,00;41.46;Não;Apartamento, 80.12 de área total, 43.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436188857
 8787712251492 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;RUA SUDEPE, N. 1415, Apto 304, BL 7 LT 350 VG 88 ;84.892,14;145.000,00;41.46;Não;Apartamento, 62.70 de área total, 44.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712251492
 8787712562617 ;MG ;UBERLANDIA ;GRAND VILLE ;RUA ALBATROZ, N. 336, Apto 203, BL 01 ;83.721,21;143.000,00;41.46;Não;Apartamento, 56.73 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712562617
 8787708315686 ;MG ;UBERLANDIA ;GAVEA SUL ;RUA PROFESSORA MARIA CELIA CENCE, N. 160, Apto 202, BLOCO 59, VAGA 531 ;97.778,11;165.000,00;40.75;Não;Apartamento, 58.28 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708315686
 8555522530276 ;MG ;UBERLANDIA ;MANSOUR ;AVENIDA AMERICO ATTIE, N. 121, Apto 403, BL 07, QD 03 LT 02 ;93.333,65;157.500,00;40.75;Não;Apartamento, 64.45 de área total, 44.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555522530276
 8787701201960 ;MG ;UBERLANDIA ;MORUMBI ;RUA CAMALEAO, N. 660, Apto 33, BL C VG 51 ;104.592,95;176.500,00;40.75;Não;Apartamento, 55.61 de área total, 50.62 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701201960
 8787710224447 ;MG ;UBERLANDIA ;MORUMBI ;RUA CARNAUBA, N. 90, Apto 31, PAV 03 BL G ;103.704,06;175.000,00;40.75;Não;Apartamento, 84.29 de área total, 50.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710224447
 8444436024579 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA ORIDES FERREIRA, N. 370, Apto 303, BL 07 BOX 214 ;98.370,70;166.000,00;40.75;Não;Apartamento, 61.82 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436024579
 8555535076200 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA LUZIA NEVES FLECK, N. 150, Apto 104, BL 26 VAGA 306 ;100.741,08;170.000,00;40.75;Não;Apartamento, 68.80 de área total, 43.90 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535076200
 8787705542029 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA PROFESSORA MARIA CELIA CENCE, N. 160, Apto 302, BL 24 BOX 676 ;98.963,30;167.000,00;40.75;Não;Apartamento, 58.28 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705542029
 8555522148363 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;RUA FRANCISCO RODRIGUES SERRALHA, N. 350, Apto 303, BL 06 VAGA 168 LT 01 QD 01 ;100.741,08;170.000,00;40.75;Não;Apartamento, 61.00 de área total, 43.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555522148363
 8787710142505 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;RUA JOSE GARIBALDINO, N. 350, Apto 101, BL 04 VG 19 ;106.667,03;180.000,00;40.75;Não;Apartamento, 65.98 de área total, 47.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710142505
 8787711335781 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;RUA JOSE GARIBALDINO, N. 350, Apto 104, BL 15 ;103.704,06;175.000,00;40.75;Não;Apartamento, 57.43 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711335781
 8787712956780 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;RUA JOSE GARIBALDINO, N. 350, Apto 304, BOX 97 ;92.444,76;156.000,00;40.75;Não;Apartamento, 57.43 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712956780
 8787713992798 ;MG ;UBERLANDIA ;CHACARAS TUBALINA E QUARTEL ;RUA JOSE GARIBALDINO, N. 350, Apto 104, BLOCO 02 ;94.222,54;159.000,00;40.75;Não;Apartamento, 57.43 de área total, 39.30 de área privativa, 0.00 de área do terreno, a.serv, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713992798
 8444436463726 ;MG ;UBERLANDIA ;JARDIM HOLANDA ;AVENIDA PALESTINA, N. 35, Apto 204, BL 11 ;97.778,11;165.000,00;40.75;Não;Apartamento, 0.00 de área total, 42.63 de área privativa, 0.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436463726
 8787703084414 ;MG ;UBERLANDIA ;JARDIM HOLANDA ;ALAMEDA CORRETOR DE IMOVEIS, N. 1035, Apto 104, BL 03 ;99.852,19;168.500,00;40.75;Não;Apartamento, 59.80 de área total, 52.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703084414
 8787717579860 ;MG ;UBERLANDIA ;GRAND VILLE ; RUA CIANO, N. 385, Apto 401, PAV 04 TORRE 01 ;106.667,03;180.000,00;40.75;Não;Apartamento, 88.95 de área total, 47.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717579860
 8444425572537 ;MG ;UBERLANDIA ;JARDIM EUROPA ;RUA ROBERTO CARLOS MEDEIROS, N. 270, Apto 101, BL A 1° PAV VG 34 ;149.940,00;249.900,00;40.00;Não;Apartamento, 66.79 de área total, 51.01 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425572537
 8787714919440 ;MG ;UBERLANDIA ;LUIZOTE DE FREITAS ; RUA FRANCISCA DE ASSIS VALERIO, N. 146, Apto 802, BL 02 VAGA 140 ;111.816,50;185.000,00;39.56;Não;Apartamento, 73.20 de área total, 51.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714919440
 8787713267821 ;MG ;UBERLANDIA ;JARDIM PATRICIA ;AVENIDA DOS EUCALIPTOS, N. 1000, Apto 206, QD 01 LT 1CC TORRE 04 VG 216 ;120.278,29;199.000,00;39.56;Não;Apartamento, 77.76 de área total, 41.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713267821
 8444429916869 ;MG ;UBERLANDIA ;NOSSA SENHORA DAS GRACAS ;RUA ANTONIO MANO DE CARVALHO, N. 178, Apto 604A, BL 4 LT 01 A 20 QD 112 ;113.629,74;188.000,00;39.56;Não;Apartamento, 69.23 de área total, 49.55 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444429916869
 8444436218934 ;MG ;UBERLANDIA ;RESIDENCIAL INTEGRACAO ;RUA GONCALO ALVES, N. 455, CS 03 ;118.465,05;196.000,00;39.56;Não;Casa, 100.52 de área total, 47.72 de área privativa, 100.52 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436218934
 8787706027527 ;MG ;UBERLANDIA ;MORUMBI ;RUA INGA, N. 612, Apto 02, T, BL C, QD 72, ÁREA A ;119.673,87;198.000,00;39.56;Não;Apartamento, 91.27 de área total, 75.23 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706027527
 8787707349641 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA PROFESSORA MARIA CELIA CENCE, N. 160, Apto 303, QD 04 BL 57 LT 01 ;114.838,57;190.000,00;39.56;Não;Apartamento, 58.28 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787707349641
 8787712617713 ;MG ;UBERLANDIA ;LARANJEIRAS ;RUA CASTELA, N. 194, Apto 303B, BLOCO B ;120.882,70;200.000,00;39.56;Não;Apartamento, 66.90 de área total, 45.35 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712617713
 8444402395965 ;MG ;UBERLANDIA ;JARDIM HOLANDA ;ALAMEDA NICOLAU DE OLIVEIRA CAMPOS, N. 110, Apto 101, BOX 01 ;116.047,39;192.000,00;39.56;Não;Apartamento, 77.75 de área total, 49.74 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444402395965
 8444432056875 ;MG ;UBERLANDIA ;JARDIM BRASILIA ;AVENIDA RURAL, N. 68, Apto 105, BL 2A/2B ;111.816,50;185.000,00;39.56;Não;Apartamento, 51.69 de área total, 45.21 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432056875
 8787708982259 ;MG ;UBERLANDIA ;JARDIM BRASILIA ;RUA ALAOR CARLOS GARCIA, N. 455, Apto 1003, BL 03 VG 216 ;135.993,04;225.000,00;39.56;Não;Apartamento, 0.00 de área total, 55.41 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708982259
 8787701090654 ;MG ;UBERLANDIA ;JARDIM EUROPA ;RUA ROBERTO CARLOS MEDEIROS, N. 270, Apto 303, BL B VG 22 ;113.025,32;187.000,00;39.56;Não;Apartamento, 0.00 de área total, 48.66 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701090654
 8787703790300 ;MG ;UBERLANDIA ;JARDIM EUROPA ;RUA ALFREDO VIEIRA, N. 280, Apto 307, BL B LT C VG 89  VG 90 ;129.948,90;215.000,00;39.56;Não;Apartamento, 87.77 de área total, 56.83 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703790300
 8787704608620 ;MG ;UBERLANDIA ;JARDIM EUROPA ; RUA MARCO AURELIO RESENDE DOS SANTOS, N. 330, Apto 204, QD 01 LT 39A BL 02 VG 12 ;120.882,70;200.000,00;39.56;Não;Apartamento, 73.86 de área total, 55.78 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704608620
 8555535856841 ;MG ;UBERLANDIA ;BOSQUE DOS BURITIS ;AVENIDA PALMEIRA IMPERIAL, N. 185, Apto 304, QD 01 LT 29A ;120.882,70;200.000,00;39.56;Não;Apartamento, 75.96 de área total, 49.48 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535856841
 8787717212690 ;MG ;UBERLANDIA ;LOTEAMENTO RESIDENCIAL PEQUIS ;AVENIDA AGUIA-PESCADORA, N. 88, CS 18 ;134.179,80;222.000,00;39.56;Não;Casa, 113.48 de área total, 57.59 de área privativa, 113.48 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717212690
 8787718122805 ;MG ;UBERLANDIA ;LOTEAMENTO RESIDENCIAL PEQUIS ;AVENIDA AGUIA-PESCADORA, N. 88, CASA 14, 0218 A ;132.366,56;219.000,00;39.56;Não;Casa, 113.48 de área total, 71.09 de área privativa, 113.48 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718122805
 8444437067751 ;MG ;UBERLANDIA ;GRAND VILLE ;RUA ALBATROZ, N. 336, Apto 301, BL 14 VAGA 94 ;114.838,57;190.000,00;39.56;Não;Apartamento, 56.73 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444437067751
 8787717394291 ;MG ;UBERLANDIA ;LOTEAMENTO LUIZOTE DE FREITAS IV ; RUA FRANCISCA DE ASSIS VALERIO, N. 146, Apto 1007, QD 06 BL 02 LT 1A VG 115 ;111.816,50;185.000,00;39.56;Não;Apartamento, 73.20 de área total, 51.96 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717394291
 8787720587178 ;MG ;UBERLANDIA ;LOTEAMENTO LUIZOTE DE FREITAS IV ;RUA FRANCISCA DE ASSIS VALERIO, N. 146, Apto 007, BL 02 VAGA 98 ;132.970,97;220.000,00;39.56;Não;Apartamento, 90.80 de área total, 51.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720587178
 8444406272892 ;MG ;UBERLANDIA ;TUBALINA ;RUA PADRE HUMBERTO ARAUJO BRAGA, N. 24, Apto 41, 05 BL B ED ATACAMA ;93.402,34;153.000,00;38.96;Não;Apartamento, 52.27 de área total, 45.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406272892
